species,pres,dest_use,unit,natvessr,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 
ANF,FRE_GUH,HCN,TPW,UK,BE	1.6 	0.7 	0.8 	: 	: 	: 	: 	: 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_GUH,TOTAL,EUR,BE,BE	3768614.3 	5278839 	4386941.1 	3873636 	3594110.4 	5072826.4 	5375909 	4206584.5 	3312954 	2736376.2 	3320478 	4517936.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_GUH,TOTAL,EUR,DE,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_GUH,TOTAL,EUR,EU,BE	3791523.1 	5286289.1 	4397934.7 	3875772 	3595078 	5072826.4 	5375909 	4206584.5 	3313848.2 	2736727.4 	3320478 	4517936.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_GUH,TOTAL,EUR,NL,BE	: 	: 	: 	2136 	967.6 	: 	: 	: 	894.2 	351.2 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_GUH,TOTAL,EUR,TOTAL,BE	3791523.1 	5286289.1 	4397934.7 	3875772 	3595078 	5072826.4 	5375909 	4206584.5 	3313848.2 	2736727.4 	3320478 	4517936.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_GUH,TOTAL,EUR,UK,BE	22908.8 	7450.1 	10993.6 	: 	: 	: 	: 	: 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_GUH,TOTAL,EUR_T,BE,BE	11341 	10371 	10349 	10680 	11052 	9778 	9317 	9817 	9687 	10146 	10830 	10348 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_GUH,TOTAL,EUR_T,EU,BE	11355.2653 	10371.3736 	10355.3913 	10671.1784 	11048.1807 	9778 	9317 	9817 	9683.9515 	10143.5411 	10830 	10348 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_GUH,TOTAL,EUR_T,NL,BE	: 	: 	: 	4272 	4838 	: 	: 	: 	4471 	3512 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_GUH,TOTAL,EUR_T,TOTAL,BE	11355.2653 	10371.3736 	10355.3913 	10671.1784 	11048.1807 	9778 	9317 	9817 	9683.9515 	10143.5411 	10830 	10348 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_GUH,TOTAL,EUR_T,UK,BE	14318 	10643 	13742 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_GUH,TOTAL,TPW,BE,BE	332.3 	509 	423.9 	362.7 	325.2 	518.8 	577 	428.5 	342 	269.7 	306.6 	436.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_GUH,TOTAL,TPW,DE,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_GUH,TOTAL,TPW,EU,BE	333.9 	509.7 	424.7 	363.2 	325.4 	518.8 	577 	428.5 	342.2 	269.8 	306.6 	436.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_GUH,TOTAL,TPW,NL,BE	: 	: 	: 	0.5 	0.2 	: 	: 	: 	0.2 	0.1 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_GUH,TOTAL,TPW,TOTAL,BE	333.9 	509.7 	424.7 	363.2 	325.4 	518.8 	577 	428.5 	342.2 	269.8 	306.6 	436.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_GUH,TOTAL,TPW,UK,BE	1.6 	0.7 	0.8 	: 	: 	: 	: 	: 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_WHL,HCN,EUR,BE,BE	8792.7 	990.1 	: 	: 	: 	3458 	3380.4 	1545.6 	0 	1289.3 	2849.2 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_WHL,HCN,EUR,EU,BE	8792.7 	990.1 	: 	: 	: 	3458 	3380.4 	1545.6 	0 	1289.3 	2849.2 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_WHL,HCN,EUR,TOTAL,BE	8792.7 	990.1 	: 	: 	: 	3458 	3380.4 	1545.6 	0 	1289.3 	2849.2 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_WHL,HCN,EUR_T,BE,BE	12561 	9901 	: 	: 	: 	3458 	1252 	5152 	2630 	12893 	14246 	1280 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_WHL,HCN,EUR_T,EU,BE	12561 	9901 	: 	: 	: 	3458 	1252 	5152 	: 	12893 	14246 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_WHL,HCN,EUR_T,TOTAL,BE	12561 	9901 	: 	: 	: 	3458 	1252 	5152 	: 	12893 	14246 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_WHL,HCN,TPW,BE,BE	0.7 	0.1 	: 	: 	: 	1 	2.7 	0.3 	0 	0.1 	0.2 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_WHL,HCN,TPW,EU,BE	0.7 	0.1 	: 	: 	: 	1 	2.7 	0.3 	0 	0.1 	0.2 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_WHL,HCN,TPW,TOTAL,BE	0.7 	0.1 	: 	: 	: 	1 	2.7 	0.3 	0 	0.1 	0.2 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_WHL,TOTAL,EUR,BE,BE	8794.7 	990.1 	: 	: 	: 	3458 	3380.4 	1545.6 	0 	1289.3 	2849.2 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_WHL,TOTAL,EUR,EU,BE	8794.7 	990.1 	: 	: 	: 	3458 	3380.4 	1545.6 	0 	1289.3 	2849.2 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_WHL,TOTAL,EUR,TOTAL,BE	8794.7 	990.1 	: 	: 	: 	3458 	3380.4 	1545.6 	0 	1289.3 	2849.2 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_WHL,TOTAL,EUR_T,BE,BE	10993.375 	9901 	: 	: 	: 	3458 	1252 	5152 	: 	12893 	14246 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_WHL,TOTAL,EUR_T,EU,BE	10993.375 	9901 	: 	: 	: 	3458 	1252 	5152 	: 	12893 	14246 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_WHL,TOTAL,EUR_T,TOTAL,BE	10993.375 	9901 	: 	: 	: 	3458 	1252 	5152 	: 	12893 	14246 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_WHL,TOTAL,TPW,BE,BE	0.8 	0.1 	: 	: 	: 	1 	2.7 	0.3 	0 	0.1 	0.2 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_WHL,TOTAL,TPW,EU,BE	0.8 	0.1 	: 	: 	: 	1 	2.7 	0.3 	0 	0.1 	0.2 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_WHL,TOTAL,TPW,TOTAL,BE	0.8 	0.1 	: 	: 	: 	1 	2.7 	0.3 	0 	0.1 	0.2 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_WHL,WDN,EUR,BE,BE	2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_WHL,WDN,EUR,EU,BE	2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_WHL,WDN,EUR,TOTAL,BE	2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_WHL,WDN,EUR_T,BE,BE	20 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_WHL,WDN,EUR_T,EU,BE	20 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_WHL,WDN,EUR_T,TOTAL,BE	20 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_WHL,WDN,TPW,BE,BE	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_WHL,WDN,TPW,EU,BE	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,FRE_WHL,WDN,TPW,TOTAL,BE	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,HCN,EUR,BE,BE	3777407 	5279829.1 	4386941.1 	3873636 	3594110.4 	5076284.4 	5379289.4 	4208130.1 	3312954 	2737665.5 	3323327.2 	4517936.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,HCN,EUR,DE,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,HCN,EUR,EU,BE	3800315.8 	5287279.2 	4397934.7 	3875772 	3595078 	5076284.4 	5379289.4 	4208130.1 	3313848.2 	2738016.7 	3323327.2 	4517936.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,HCN,EUR,NL,BE	: 	: 	: 	2136 	967.6 	: 	: 	: 	894.2 	351.2 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,HCN,EUR,TOTAL,BE	3800315.8 	5287279.2 	4397934.7 	3875772 	3595078 	5076284.4 	5379289.4 	4208130.1 	3313848.2 	2738016.7 	3323327.2 	4517936.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,HCN,EUR,UK,BE	22908.8 	7450.1 	10993.6 	: 	: 	: 	: 	: 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,HCN,EUR_T,BE,BE	11343.5646 	10370.9077 	10349 	10680 	11052 	9765.8415 	9279.4366 	9813.7362 	9687 	10147.0182 	10832.2269 	10348 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,HCN,EUR_T,EU,BE	11357.7878 	10371.2813 	10355.3913 	10671.1784 	11048.1807 	9765.8415 	9279.4366 	9813.7362 	9683.9515 	10144.5598 	10832.2269 	10348 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,HCN,EUR_T,NL,BE	: 	: 	: 	4272 	4838 	: 	: 	: 	4471 	3512 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,HCN,EUR_T,TOTAL,BE	11357.7878 	10371.2813 	10355.3913 	10671.1784 	11048.1807 	9765.8415 	9279.4366 	9813.7362 	9683.9515 	10144.5598 	10832.2269 	10348 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,HCN,EUR_T,UK,BE	14318 	10643 	13742 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,HCN,TPW,BE,BE	333 	509.1 	423.9 	362.7 	325.2 	519.8 	579.7 	428.8 	342 	269.8 	306.8 	436.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,HCN,TPW,DE,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,HCN,TPW,EU,BE	334.6 	509.8 	424.7 	363.2 	325.4 	519.8 	579.7 	428.8 	342.2 	269.9 	306.8 	436.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,HCN,TPW,NL,BE	: 	: 	: 	0.5 	0.2 	: 	: 	: 	0.2 	0.1 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,HCN,TPW,TOTAL,BE	334.6 	509.8 	424.7 	363.2 	325.4 	519.8 	579.7 	428.8 	342.2 	269.9 	306.8 	436.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,HCN,TPW,UK,BE	1.6 	0.7 	0.8 	: 	: 	: 	: 	: 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,TOTAL,EUR,BE,BE	3777409 	5279829.1 	4386941.1 	3873636 	3594110.4 	5076284.4 	5379289.4 	4208130.1 	3312954 	2737665.5 	3323327.2 	4517936.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,TOTAL,EUR,DE,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,TOTAL,EUR,EU,BE	3800317.8 	5287279.2 	4397934.7 	3875772 	3595078 	5076284.4 	5379289.4 	4208130.1 	3313848.2 	2738016.7 	3323327.2 	4517936.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,TOTAL,EUR,NL,BE	: 	: 	: 	2136 	967.6 	: 	: 	: 	894.2 	351.2 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,TOTAL,EUR,TOTAL,BE	3800317.8 	5287279.2 	4397934.7 	3875772 	3595078 	5076284.4 	5379289.4 	4208130.1 	3313848.2 	2738016.7 	3323327.2 	4517936.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,TOTAL,EUR,UK,BE	22908.8 	7450.1 	10993.6 	: 	: 	: 	: 	: 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,TOTAL,EUR_T,BE,BE	11340.1651 	10370.9077 	10349 	10680 	11052 	9765.8415 	9279.4366 	9813.7362 	9687 	10147.0182 	10832.2269 	10348 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,TOTAL,EUR_T,EU,BE	11354.4004 	10371.2813 	10355.3913 	10671.1784 	11048.1807 	9765.8415 	9279.4366 	9813.7362 	9683.9515 	10144.5598 	10832.2269 	10348 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,TOTAL,EUR_T,NL,BE	: 	: 	: 	4272 	4838 	: 	: 	: 	4471 	3512 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,TOTAL,EUR_T,TOTAL,BE	11354.4004 	10371.2813 	10355.3913 	10671.1784 	11048.1807 	9765.8415 	9279.4366 	9813.7362 	9683.9515 	10144.5598 	10832.2269 	10348 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,TOTAL,EUR_T,UK,BE	14318 	10643 	13742 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,TOTAL,TPW,BE,BE	333.1 	509.1 	423.9 	362.7 	325.2 	519.8 	579.7 	428.8 	342 	269.8 	306.8 	436.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,TOTAL,TPW,DE,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,TOTAL,TPW,EU,BE	334.7 	509.8 	424.7 	363.2 	325.4 	519.8 	579.7 	428.8 	342.2 	269.9 	306.8 	436.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,TOTAL,TPW,NL,BE	: 	: 	: 	0.5 	0.2 	: 	: 	: 	0.2 	0.1 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,TOTAL,TPW,TOTAL,BE	334.7 	509.8 	424.7 	363.2 	325.4 	519.8 	579.7 	428.8 	342.2 	269.9 	306.8 	436.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,TOTAL,TPW,UK,BE	1.6 	0.7 	0.8 	: 	: 	: 	: 	: 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,WDN,EUR,BE,BE	2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,WDN,EUR,EU,BE	2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,WDN,EUR,TOTAL,BE	2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,WDN,EUR_T,BE,BE	20 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,WDN,EUR_T,EU,BE	20 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,WDN,EUR_T,TOTAL,BE	20 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,WDN,TPW,BE,BE	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,WDN,TPW,EU,BE	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
ANF,TOTAL,WDN,TPW,TOTAL,BE	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BIB,FRE,HCN,EUR,BE,BE	140925.9 	181506.2 	191178.4 	169639.4 	142697.6 	128186.2 	128245.6 	143447.4 	77123.7 	83508.2 	191108 	232709.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BIB,FRE,HCN,EUR,DE,BE	: 	: 	: 	: 	: 	: 	: 	100.6 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BIB,FRE,HCN,EUR,EU,BE	141224.7 	181506.2 	191432 	170136.8 	142697.6 	128186.2 	128716 	143548 	77327.1 	83559.2 	191500.6 	233690.1 	227399.344 	145314.6056 	174719.293 	177687.9074 	4714.2115 	213764.0103 	230128.3221 	31085 	: 	: 	: 	: 	: 	: 	: 
BIB,FRE,HCN,EUR,FR,BE	14 	: 	: 	497.4 	: 	: 	: 	: 	: 	: 	289.8 	673.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BIB,FRE,HCN,EUR,NL,BE	124.8 	: 	253.6 	: 	: 	: 	470.4 	: 	203.4 	: 	: 	306.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BIB,FRE,HCN,EUR,TOTAL,BE	141224.7 	181506.2 	191432 	170136.8 	142697.6 	128186.2 	128716 	143548 	77327.1 	83559.2 	191500.6 	233690.1 	227399.344 	145314.6056 	174719.293 	177687.9074 	4714.2115 	213764.0103 	230128.3221 	31085 	: 	: 	: 	: 	: 	: 	: 
BIB,FRE,HCN,EUR,UK,BE	160 	: 	: 	: 	: 	: 	: 	: 	: 	51 	102.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BIB,FRE,HCN,EUR_T,BE,BE	561.9055 	647.7737 	654.7205 	566.2196 	459.7216 	580.2906 	514.2165 	483.9656 	337.8173 	359.0206 	441.2561 	498.8416 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BIB,FRE,HCN,EUR_T,DE,BE	: 	: 	: 	: 	: 	: 	: 	1006 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BIB,FRE,HCN,EUR_T,EU,BE	561.5296 	647.7737 	653.7978 	565.2385 	459.7216 	580.2906 	514.864 	484.1417 	337.8204 	358.9313 	441.144 	498.9114 	599.84 	593.848 	545.146 	516.8351 	12.6624 	581.0384 	672.3001 	564 	: 	: 	: 	: 	: 	: 	: 
BIB,FRE,HCN,EUR_T,FR,BE	140 	: 	: 	355.2857 	: 	: 	: 	: 	: 	: 	483 	842 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BIB,FRE,HCN,EUR_T,NL,BE	312 	: 	317 	: 	: 	: 	784 	: 	339 	: 	: 	279 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BIB,FRE,HCN,EUR_T,TOTAL,BE	561.5296 	647.7737 	653.7978 	565.2385 	459.7216 	580.2906 	514.864 	484.1417 	337.8204 	358.9313 	441.144 	498.9114 	599.84 	593.848 	545.146 	516.8351 	12.6624 	581.0384 	672.3001 	564 	: 	: 	: 	: 	: 	: 	: 
BIB,FRE,HCN,EUR_T,UK,BE	800 	: 	: 	: 	: 	: 	: 	: 	: 	255 	257 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BIB,FRE,HCN,TPW,BE,BE	250.8 	280.2 	292 	299.6 	310.4 	220.9 	249.4 	296.4 	228.3 	232.6 	433.1 	466.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BIB,FRE,HCN,TPW,DE,BE	: 	: 	: 	: 	: 	: 	: 	0.1 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BIB,FRE,HCN,TPW,EU,BE	251.5 	280.2 	292.8 	301 	310.4 	220.9 	250 	296.5 	228.9 	232.8 	434.1 	468.4 	379.1 	244.7 	320.5 	343.8 	372.3 	367.9 	342.3 	55 	: 	: 	: 	: 	: 	: 	: 
BIB,FRE,HCN,TPW,FR,BE	0.1 	: 	: 	1.4 	: 	: 	: 	: 	: 	: 	0.6 	0.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BIB,FRE,HCN,TPW,NL,BE	0.4 	: 	0.8 	: 	: 	: 	0.6 	: 	0.6 	: 	: 	1.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BIB,FRE,HCN,TPW,TOTAL,BE	251.5 	280.2 	292.8 	301 	310.4 	220.9 	250 	296.5 	228.9 	232.8 	434.1 	468.4 	379.1 	244.7 	320.5 	343.8 	372.3 	367.9 	342.3 	55 	: 	: 	: 	: 	: 	: 	: 
BIB,FRE,HCN,TPW,UK,BE	0.2 	: 	: 	: 	: 	: 	: 	: 	: 	0.2 	0.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BIB,FRE,TOTAL,EUR,BE,BE	141221.9 	181696.8 	191218.4 	170148.9977 	159017.7186 	128690.3 	129479.5 	146351.5 	97877.7 	106936 	200196.2 	234800.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BIB,FRE,TOTAL,EUR,DE,BE	: 	: 	: 	: 	: 	: 	: 	100.6 	: 	: 	3.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
BIB,FRE,TOTAL,EUR,EU,BE	141520.7 	181696.8 	191472 	170646.3977 	159017.7186 	128690.3 	129949.9 	146452.1 	98225.1 	106994.6 	200602.1 	235832.3 	227399.344 	145314.6056 	174719.293 	177687.9074 	4714.2115 	213764.0103 	230128.3221 	31085 	: 	: 	: 	: 	: 	: 	: 
