species,pres,dest_use,unit,natvessr,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 
F08,FRO,IND,EUR,IT,IT	12465196.13 p	20138163.67 	13460140 	3759943.69 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO,IND,EUR,TOTAL,IT	12465196.13 p	20138163.67 	13460140 	3759943.69 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO,IND,EUR_T,EU,IT	3166.0053 p	3499.2465 	3394.0542 	1783.9084 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO,IND,EUR_T,IT,IT	1505.513 p	3499.2465 	3394.0542 	1783.9084 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO,IND,EUR_T,TOTAL,IT	1505.513 p	3499.2465 	3394.0542 	1783.9084 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO,IND,TPW,EU,IT	3937.2 p	5755 	3965.8 	2107.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO,IND,TPW,IT,IT	8279.7 p	5755 	3965.8 	2107.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO,IND,TPW,TOTAL,IT	8279.7 p	5755 	3965.8 	2107.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO,TOTAL,EUR,EU,IT	57702244.82 p	85374934 	76451657.88 	67151311.87 	37883052.15 	51365258.14 	49394837.04 	68077171.96 	71663857.84 	80977973.65 	74510386.01 	96327110.26 	24486376.99 	25041919.8776 	28317559.985 	27669069.6676 	9609.6879 	: 	: 	15872688 	18362541 	20727334 	7810124 	13743573 	: 	: 	: 
F08,FRO,TOTAL,EUR,IT,IT	57702244.82 p	85374934 	76451657.88 	67151311.87 	37883052.15 	51365258.14 	49394837.04 	68077171.96 	71663857.84 	80977973.65 	74510386.01 	96327110.26 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO,TOTAL,EUR,TOTAL,IT	57702244.82 p	85374934 	76451657.88 	67151311.87 	37883052.15 	51365258.14 	49394837.04 	68077171.96 	71663857.84 	80977973.65 	74510386.01 	96327110.26 	24486376.99 	25041919.8776 	28317559.985 	27669069.6676 	9609.6879 	: 	: 	15872688 	18362541 	20727334 	7810124 	13743573 	: 	: 	: 
F08,FRO,TOTAL,EUR_T,EU,IT	8435.0142 p	9151.0728 	9287.8074 	10711.4756 	11529.6747 	12021.1702 	12062.5258 	10765.4019 	11836.0708 	5877.5947 	5242.6691 	7251.1996 	1786.0231 	1835.1106 	1503.8534 	1610.071 	0.9181 	: 	: 	2836 	3268 	2617 	1930 	1427 	: 	: 	: 
F08,FRO,TOTAL,EUR_T,IT,IT	5159.7719 p	9151.0728 	9287.8074 	10711.4756 	11529.6747 	12021.1702 	12062.5258 	10765.4019 	11836.0708 	5877.5947 	5242.6691 	7251.1996 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO,TOTAL,EUR_T,TOTAL,IT	5159.7719 p	9151.0728 	9287.8074 	10711.4756 	11529.6747 	12021.1702 	12062.5258 	10765.4019 	11836.0708 	5877.5947 	5242.6691 	7251.1996 	1786.0231 	1835.1106 	1503.8534 	1610.071 	0.9181 	: 	: 	2836 	3268 	2617 	1930 	1427 	: 	: 	: 
F08,FRO,TOTAL,TPW,EU,IT	6840.8 p	9329.5 	8231.4 	6269.1 	3285.7 	4272.9 	4094.9 	6323.7 	6054.7 	13777.4 	14212.3 	13284.3 	13710 	13646 	18830 	17185 	10467 	: 	: 	5597 	5619 	7922 	4047 	9630 	: 	: 	: 
F08,FRO,TOTAL,TPW,IT,IT	11183.1 p	9329.5 	8231.4 	6269.1 	3285.7 	4272.9 	4094.9 	6323.7 	6054.7 	13777.4 	14212.3 	13284.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO,TOTAL,TPW,TOTAL,IT	11183.1 p	9329.5 	8231.4 	6269.1 	3285.7 	4272.9 	4094.9 	6323.7 	6054.7 	13777.4 	14212.3 	13284.3 	13710 	13646 	18830 	17185 	10467 	: 	: 	5597 	5619 	7922 	4047 	9630 	: 	: 	: 
F08,FRO_GUH,HCN,EUR,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	62300.001 	43720.0017 	10.4422 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_GUH,HCN,EUR,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	62300.001 	43720.0017 	10.4422 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_GUH,HCN,EUR_T,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	759.7561 	892.2449 	0.4351 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_GUH,HCN,EUR_T,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	759.7561 	892.2449 	0.4351 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_GUH,HCN,TPW,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	82 	49 	24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_GUH,HCN,TPW,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	82 	49 	24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_GUH,TOTAL,EUR,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	62300.001 	43720.0017 	10.4422 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_GUH,TOTAL,EUR,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	62300.001 	43720.0017 	10.4422 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_GUH,TOTAL,EUR_T,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	759.7561 	892.2449 	0.4351 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_GUH,TOTAL,EUR_T,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	759.7561 	892.2449 	0.4351 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_GUH,TOTAL,TPW,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	82 	49 	24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_GUH,TOTAL,TPW,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	82 	49 	24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_GUT,HCN,EUR,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	721509.9931 	1775590 	491.9386 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_GUT,HCN,EUR,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	721509.9931 	1775590 	491.9386 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_GUT,HCN,EUR_T,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3264.7511 	2445.7163 	0.7947 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_GUT,HCN,EUR_T,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3264.7511 	2445.7163 	0.7947 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_GUT,HCN,TPW,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	221 	726 	619 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_GUT,HCN,TPW,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	221 	726 	619 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_GUT,TOTAL,EUR,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	721509.9931 	1775590 	491.9386 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_GUT,TOTAL,EUR,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	721509.9931 	1775590 	491.9386 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_GUT,TOTAL,EUR_T,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3264.7511 	2445.7163 	0.7947 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_GUT,TOTAL,EUR_T,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3264.7511 	2445.7163 	0.7947 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_GUT,TOTAL,TPW,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	221 	726 	619 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_GUT,TOTAL,TPW,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	221 	726 	619 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,HCN,EUR,EU,IT	5772243.67 p	13226922.03 	3466490 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,HCN,EUR,IT,IT	5772243.67 p	13226922.03 	3466490 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,HCN,EUR,TOTAL,IT	5772243.67 p	13226922.03 	3466490 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,HCN,EUR_T,EU,IT	5013.6747 p	9565.3182 	9356.2483 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,HCN,EUR_T,IT,IT	5014.5458 p	9565.3182 	9356.2483 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,HCN,EUR_T,TOTAL,IT	5014.5458 p	9565.3182 	9356.2483 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,HCN,TPW,EU,IT	1151.3 p	1382.8 	370.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,HCN,TPW,IT,IT	1151.1 p	1382.8 	370.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,HCN,TPW,TOTAL,IT	1151.1 p	1382.8 	370.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,IND,EUR,EU,IT	12465196.13 p	20138163.67 	13460140 	3759943.69 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,IND,EUR,IT,IT	12465196.13 p	20138163.67 	13460140 	3759943.69 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,IND,EUR,TOTAL,IT	12465196.13 p	20138163.67 	13460140 	3759943.69 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,IND,EUR_T,EU,IT	3166.0053 p	3499.2465 	3394.0542 	1783.9084 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,IND,EUR_T,IT,IT	1505.513 p	3499.2465 	3394.0542 	1783.9084 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,IND,EUR_T,TOTAL,IT	1505.513 p	3499.2465 	3394.0542 	1783.9084 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,IND,TPW,EU,IT	3937.2 p	5755 	3965.8 	2107.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,IND,TPW,IT,IT	8279.7 p	5755 	3965.8 	2107.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,IND,TPW,TOTAL,IT	8279.7 p	5755 	3965.8 	2107.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,TOTAL,EUR,EU,IT	18237439.8 p	33365085.7 	16926630 	3759943.69 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,TOTAL,EUR,IT,IT	18237439.8 p	33365085.7 	16926630 	3759943.69 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,TOTAL,EUR,TOTAL,IT	18237439.8 p	33365085.7 	16926630 	3759943.69 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,TOTAL,EUR_T,EU,IT	3584.0503 p	4674.4215 	3903.473 	1783.9084 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,TOTAL,EUR_T,IT,IT	1933.8168 p	4674.4215 	3903.473 	1783.9084 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,TOTAL,EUR_T,TOTAL,IT	1933.8168 p	4674.4215 	3903.473 	1783.9084 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,TOTAL,TPW,EU,IT	5088.5 p	7137.8 	4336.3 	2107.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,TOTAL,TPW,IT,IT	9430.8 p	7137.8 	4336.3 	2107.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_NSP,TOTAL,TPW,TOTAL,IT	9430.8 p	7137.8 	4336.3 	2107.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_OTH,HCN,EUR,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_OTH,HCN,EUR,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_OTH,HCN,EUR_T,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3600 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_OTH,HCN,EUR_T,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3600 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_OTH,HCN,TPW,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_OTH,HCN,TPW,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_OTH,TOTAL,EUR,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_OTH,TOTAL,EUR,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10800 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_OTH,TOTAL,EUR_T,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3600 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_OTH,TOTAL,EUR_T,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3600 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_OTH,TOTAL,TPW,EU,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_OTH,TOTAL,TPW,TOTAL,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_WHL,HCN,EUR,EU,IT	39464805.02 p	52009848.3 	59525027.88 	63391368.18 	37883052.15 	51365258.14 	49394837.04 	68077171.96 	71663857.84 	80977973.65 	74510386.01 	96327110.26 	24486376.99 	25041919.8776 	27533749.9848 	25838959.7126 	9107.3339 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_WHL,HCN,EUR,IT,IT	39464805.02 p	52009848.3 	59525027.88 	63391368.18 	37883052.15 	51365258.14 	49394837.04 	68077171.96 	71663857.84 	80977973.65 	74510386.01 	96327110.26 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_WHL,HCN,EUR,TOTAL,IT	39464805.02 p	52009848.3 	59525027.88 	63391368.18 	37883052.15 	51365258.14 	49394837.04 	68077171.96 	71663857.84 	80977973.65 	74510386.01 	96327110.26 	24486376.99 	25041919.8776 	27533749.9848 	25838959.7126 	9107.3339 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_WHL,HCN,EUR_T,EU,IT	22521.7172 p	23730.3683 	15282.0282 	15233.1831 	11529.6747 	12021.1702 	12062.5258 	10765.4019 	11836.0708 	5877.5947 	5242.6691 	7251.1996 	1786.0231 	1835.1106 	1486.1418 	1574.8741 	0.927 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_WHL,HCN,EUR_T,IT,IT	22521.7172 p	23730.3683 	15282.0282 	15233.1831 	11529.6747 	12021.1702 	12062.5258 	10765.4019 	11836.0708 	5877.5947 	5242.6691 	7251.1996 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_WHL,HCN,EUR_T,TOTAL,IT	22521.7172 p	23730.3683 	15282.0282 	15233.1831 	11529.6747 	12021.1702 	12062.5258 	10765.4019 	11836.0708 	5877.5947 	5242.6691 	7251.1996 	1786.0231 	1835.1106 	1486.1418 	1574.8741 	0.927 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_WHL,HCN,TPW,EU,IT	1752.3 p	2191.7 	3895.1 	4161.4 	3285.7 	4272.9 	4094.9 	6323.7 	6054.7 	13777.4 	14212.3 	13284.3 	13710 	13646 	18527 	16407 	9824 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_WHL,HCN,TPW,IT,IT	1752.3 p	2191.7 	3895.1 	4161.4 	3285.7 	4272.9 	4094.9 	6323.7 	6054.7 	13777.4 	14212.3 	13284.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_WHL,HCN,TPW,TOTAL,IT	1752.3 p	2191.7 	3895.1 	4161.4 	3285.7 	4272.9 	4094.9 	6323.7 	6054.7 	13777.4 	14212.3 	13284.3 	13710 	13646 	18527 	16407 	9824 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_WHL,TOTAL,EUR,EU,IT	39464805.02 p	52009848.3 	59525027.88 	63391368.18 	37883052.15 	51365258.14 	49394837.04 	68077171.96 	71663857.84 	80977973.65 	74510386.01 	96327110.26 	24486376.99 	25041919.8776 	27533749.9848 	25838959.7126 	9107.3339 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_WHL,TOTAL,EUR,IT,IT	39464805.02 p	52009848.3 	59525027.88 	63391368.18 	37883052.15 	51365258.14 	49394837.04 	68077171.96 	71663857.84 	80977973.65 	74510386.01 	96327110.26 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_WHL,TOTAL,EUR,TOTAL,IT	39464805.02 p	52009848.3 	59525027.88 	63391368.18 	37883052.15 	51365258.14 	49394837.04 	68077171.96 	71663857.84 	80977973.65 	74510386.01 	96327110.26 	24486376.99 	25041919.8776 	27533749.9848 	25838959.7126 	9107.3339 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_WHL,TOTAL,EUR_T,EU,IT	22521.7172 p	23730.3683 	15282.0282 	15233.1831 	11529.6747 	12021.1702 	12062.5258 	10765.4019 	11836.0708 	5877.5947 	5242.6691 	7251.1996 	1786.0231 	1835.1106 	1486.1418 	1574.8741 	0.927 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_WHL,TOTAL,EUR_T,IT,IT	22521.7172 p	23730.3683 	15282.0282 	15233.1831 	11529.6747 	12021.1702 	12062.5258 	10765.4019 	11836.0708 	5877.5947 	5242.6691 	7251.1996 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_WHL,TOTAL,EUR_T,TOTAL,IT	22521.7172 p	23730.3683 	15282.0282 	15233.1831 	11529.6747 	12021.1702 	12062.5258 	10765.4019 	11836.0708 	5877.5947 	5242.6691 	7251.1996 	1786.0231 	1835.1106 	1486.1418 	1574.8741 	0.927 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_WHL,TOTAL,TPW,EU,IT	1752.3 p	2191.7 	3895.1 	4161.4 	3285.7 	4272.9 	4094.9 	6323.7 	6054.7 	13777.4 	14212.3 	13284.3 	13710 	13646 	18527 	16407 	9824 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_WHL,TOTAL,TPW,IT,IT	1752.3 p	2191.7 	3895.1 	4161.4 	3285.7 	4272.9 	4094.9 	6323.7 	6054.7 	13777.4 	14212.3 	13284.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,FRO_WHL,TOTAL,TPW,TOTAL,IT	1752.3 p	2191.7 	3895.1 	4161.4 	3285.7 	4272.9 	4094.9 	6323.7 	6054.7 	13777.4 	14212.3 	13284.3 	13710 	13646 	18527 	16407 	9824 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,TOTAL,HCN,EUR,EU,IT	954041657.42 p	950802358.7534 e	913948939.7296 	902128626.6403 	814067514.97 	834685146.26 	925033217.24 	1103476997.2 	1147140290.0073 	1209970517.357 	1106912752.67 	1365144342.2 	1518118676.05 	1412889888.7866 	992867925.4346 	1012462560.1079 	488357.4606 	: 	: 	720878528 	777578085 	868320220 	933855376 	882310723 	1023852342 	1071962979 	1335503429 
F08,TOTAL,HCN,EUR,IT,IT	954041657.42 p	950802358.7534 e	913948939.7296 	902128626.6403 	814067514.97 	834685146.26 	925033217.24 	1103476997.2 	1147140290.0073 	1209970517.357 	1106912752.67 	1365144342.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,TOTAL,HCN,EUR,TOTAL,IT	954041657.42 p	950802358.7534 e	913948939.7296 	902128626.6403 	814067514.97 	834685146.26 	925033217.24 	1103476997.2 	1147140290.0073 	1209970517.357 	1106912752.67 	1365144342.2 	1518118676.05 	1412889888.7866 	992867925.4346 	1012462560.1079 	488357.4606 	: 	: 	720878528 	777578085 	868320220 	933855376 	882310723 	1023852342 	1071962979 	1335503429 
F08,TOTAL,HCN,EUR_T,EU,IT	4938.5077 p	5102.0261 e	4845.0193 	4759.9101 	4598.7475 	4827.3703 	4723.4468 	5187.2063 	5004.1825 	4987.8969 	4872.8416 	4932.8939 	5072.8071 	5010.4788 	3810.0184 	3818.8553 	1.9242 	: 	: 	2717 	2667 	2800 	2808 	2456 	2896 	3007 	3752 
F08,TOTAL,HCN,EUR_T,IT,IT	4938.9858 p	5102.0261 e	4845.0193 	4759.9101 	4598.7475 	4827.3703 	4723.4468 	5187.2063 	5004.1825 	4987.8969 	4872.8416 	4932.8939 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F08,TOTAL,HCN,EUR_T,TOTAL,IT	4938.9858 p	5102.0261 e	4845.0193 	4759.9101 	4598.7475 	4827.3703 	4723.4468 	5187.2063 	5004.1825 	4987.8969 	4872.8416 	4932.8939 	5072.8071 	5010.4788 	3810.0184 	3818.8553 	1.9242 	: 	: 	2717 	2667 	2800 	2808 	2456 	2896 	3007 	3752 
