species,pres,dest_use,unit,natvessr,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 
LUM,FRE_WHL,TOTAL,EUR,TOTAL,LV	: 	: 	: 	: 	: 	: 	: 	1.2742 	: 	134.3347 	: 	: 	: 	: 
LUM,FRE_WHL,TOTAL,EUR_T,EU,LV	: 	: 	: 	: 	: 	: 	: 	127.4246 	: 	447.7823 	: 	: 	: 	: 
LUM,FRE_WHL,TOTAL,EUR_T,LV,LV	: 	: 	: 	: 	: 	: 	: 	127.4246 	: 	447.7823 	: 	: 	: 	: 
LUM,FRE_WHL,TOTAL,EUR_T,TOTAL,LV	: 	: 	: 	: 	: 	: 	: 	127.4246 	: 	447.7823 	: 	: 	: 	: 
LUM,FRE_WHL,TOTAL,TPW,EU,LV	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	0.3 	: 	: 	: 	: 
LUM,FRE_WHL,TOTAL,TPW,LV,LV	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	0.3 	: 	: 	: 	: 
LUM,FRE_WHL,TOTAL,TPW,TOTAL,LV	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	0.3 	: 	: 	: 	: 
LUM,TOTAL,HCN,EUR,EU,LV	: 	: 	: 	: 	: 	: 	: 	1.2742 	: 	134.3347 	: 	: 	: 	: 
LUM,TOTAL,HCN,EUR,LV,LV	: 	: 	: 	: 	: 	: 	: 	1.2742 	: 	134.3347 	: 	: 	: 	: 
LUM,TOTAL,HCN,EUR,TOTAL,LV	: 	: 	: 	: 	: 	: 	: 	1.2742 	: 	134.3347 	: 	: 	: 	: 
LUM,TOTAL,HCN,EUR_T,EU,LV	: 	: 	: 	: 	: 	: 	: 	127.4246 	: 	447.7823 	: 	: 	: 	: 
LUM,TOTAL,HCN,EUR_T,LV,LV	: 	: 	: 	: 	: 	: 	: 	127.4246 	: 	447.7823 	: 	: 	: 	: 
LUM,TOTAL,HCN,EUR_T,TOTAL,LV	: 	: 	: 	: 	: 	: 	: 	127.4246 	: 	447.7823 	: 	: 	: 	: 
LUM,TOTAL,HCN,TPW,EU,LV	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	0.3 	: 	: 	: 	: 
LUM,TOTAL,HCN,TPW,LV,LV	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	0.3 	: 	: 	: 	: 
LUM,TOTAL,HCN,TPW,TOTAL,LV	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	0.3 	: 	: 	: 	: 
LUM,TOTAL,TOTAL,EUR,EU,LV	: 	: 	: 	: 	: 	: 	: 	1.2742 	: 	134.3347 	: 	: 	: 	: 
LUM,TOTAL,TOTAL,EUR,LV,LV	: 	: 	: 	: 	: 	: 	: 	1.2742 	: 	134.3347 	: 	: 	: 	: 
LUM,TOTAL,TOTAL,EUR,TOTAL,LV	: 	: 	: 	: 	: 	: 	: 	1.2742 	: 	134.3347 	: 	: 	: 	: 
LUM,TOTAL,TOTAL,EUR_T,EU,LV	: 	: 	: 	: 	: 	: 	: 	127.4246 	: 	447.7823 	: 	: 	: 	: 
LUM,TOTAL,TOTAL,EUR_T,LV,LV	: 	: 	: 	: 	: 	: 	: 	127.4246 	: 	447.7823 	: 	: 	: 	: 
LUM,TOTAL,TOTAL,EUR_T,TOTAL,LV	: 	: 	: 	: 	: 	: 	: 	127.4246 	: 	447.7823 	: 	: 	: 	: 
LUM,TOTAL,TOTAL,TPW,EU,LV	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	0.3 	: 	: 	: 	: 
LUM,TOTAL,TOTAL,TPW,LV,LV	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	0.3 	: 	: 	: 	: 
LUM,TOTAL,TOTAL,TPW,TOTAL,LV	: 	: 	: 	: 	: 	: 	: 	0.01 	: 	0.3 	: 	: 	: 	: 
MXV,FRE,HCN,EUR,EU,LV	: 	: 	62100 	88380 	25575 	39306.2565 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE,HCN,EUR,LV,LV	: 	: 	62100 	88380 	25575 	39306.2565 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE,HCN,EUR,TOTAL,LV	: 	: 	62100 	88380 	25575 	39306.2565 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE,HCN,EUR_T,EU,LV	: 	: 	600 	360 	330 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE,HCN,EUR_T,LV,LV	: 	: 	600 	360 	330 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE,HCN,EUR_T,TOTAL,LV	: 	: 	600 	360 	330 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE,HCN,TPW,EU,LV	: 	: 	103.5 	245.5 	77.5 	161.41 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE,HCN,TPW,LV,LV	: 	: 	103.5 	245.5 	77.5 	161.41 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE,HCN,TPW,TOTAL,LV	: 	: 	103.5 	245.5 	77.5 	161.41 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE,TOTAL,EUR,EU,LV	: 	: 	62100 	88380 	25575 	39306.2565 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE,TOTAL,EUR,LV,LV	: 	: 	62100 	88380 	25575 	39306.2565 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE,TOTAL,EUR,TOTAL,LV	: 	: 	62100 	88380 	25575 	39306.2565 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE,TOTAL,EUR_T,EU,LV	: 	: 	600 	360 	330 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE,TOTAL,EUR_T,LV,LV	: 	: 	600 	360 	330 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE,TOTAL,EUR_T,TOTAL,LV	: 	: 	600 	360 	330 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE,TOTAL,TPW,EU,LV	: 	: 	103.5 	245.5 	77.5 	161.41 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE,TOTAL,TPW,LV,LV	: 	: 	103.5 	245.5 	77.5 	161.41 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE,TOTAL,TPW,TOTAL,LV	: 	: 	103.5 	245.5 	77.5 	161.41 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE_WHL,HCN,EUR,EU,LV	: 	: 	62100 	88380 	25575 	39306.2565 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE_WHL,HCN,EUR,LV,LV	: 	: 	62100 	88380 	25575 	39306.2565 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE_WHL,HCN,EUR,TOTAL,LV	: 	: 	62100 	88380 	25575 	39306.2565 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE_WHL,HCN,EUR_T,EU,LV	: 	: 	600 	360 	330 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE_WHL,HCN,EUR_T,LV,LV	: 	: 	600 	360 	330 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE_WHL,HCN,EUR_T,TOTAL,LV	: 	: 	600 	360 	330 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE_WHL,HCN,TPW,EU,LV	: 	: 	103.5 	245.5 	77.5 	161.41 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE_WHL,HCN,TPW,LV,LV	: 	: 	103.5 	245.5 	77.5 	161.41 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE_WHL,HCN,TPW,TOTAL,LV	: 	: 	103.5 	245.5 	77.5 	161.41 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE_WHL,TOTAL,EUR,EU,LV	: 	: 	62100 	88380 	25575 	39306.2565 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE_WHL,TOTAL,EUR,LV,LV	: 	: 	62100 	88380 	25575 	39306.2565 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE_WHL,TOTAL,EUR,TOTAL,LV	: 	: 	62100 	88380 	25575 	39306.2565 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE_WHL,TOTAL,EUR_T,EU,LV	: 	: 	600 	360 	330 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE_WHL,TOTAL,EUR_T,LV,LV	: 	: 	600 	360 	330 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE_WHL,TOTAL,EUR_T,TOTAL,LV	: 	: 	600 	360 	330 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE_WHL,TOTAL,TPW,EU,LV	: 	: 	103.5 	245.5 	77.5 	161.41 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE_WHL,TOTAL,TPW,LV,LV	: 	: 	103.5 	245.5 	77.5 	161.41 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,FRE_WHL,TOTAL,TPW,TOTAL,LV	: 	: 	103.5 	245.5 	77.5 	161.41 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,TOTAL,HCN,EUR,EU,LV	: 	: 	62100 	88380 	25575 	39306.2565 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,TOTAL,HCN,EUR,LV,LV	: 	: 	62100 	88380 	25575 	39306.2565 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,TOTAL,HCN,EUR,TOTAL,LV	: 	: 	62100 	88380 	25575 	39306.2565 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,TOTAL,HCN,EUR_T,EU,LV	: 	: 	600 	360 	330 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,TOTAL,HCN,EUR_T,LV,LV	: 	: 	600 	360 	330 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,TOTAL,HCN,EUR_T,TOTAL,LV	: 	: 	600 	360 	330 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,TOTAL,HCN,TPW,EU,LV	: 	: 	103.5 	245.5 	77.5 	161.41 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,TOTAL,HCN,TPW,LV,LV	: 	: 	103.5 	245.5 	77.5 	161.41 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,TOTAL,HCN,TPW,TOTAL,LV	: 	: 	103.5 	245.5 	77.5 	161.41 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,TOTAL,TOTAL,EUR,EU,LV	: 	: 	62100 	88380 	25575 	39306.2565 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,TOTAL,TOTAL,EUR,LV,LV	: 	: 	62100 	88380 	25575 	39306.2565 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,TOTAL,TOTAL,EUR,TOTAL,LV	: 	: 	62100 	88380 	25575 	39306.2565 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,TOTAL,TOTAL,EUR_T,EU,LV	: 	: 	600 	360 	330 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,TOTAL,TOTAL,EUR_T,LV,LV	: 	: 	600 	360 	330 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,TOTAL,TOTAL,EUR_T,TOTAL,LV	: 	: 	600 	360 	330 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,TOTAL,TOTAL,TPW,EU,LV	: 	: 	103.5 	245.5 	77.5 	161.41 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,TOTAL,TOTAL,TPW,LV,LV	: 	: 	103.5 	245.5 	77.5 	161.41 	: 	: 	: 	: 	: 	: 	: 	: 
MXV,TOTAL,TOTAL,TPW,TOTAL,LV	: 	: 	103.5 	245.5 	77.5 	161.41 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE,HCN,EUR,EU,LV	274568.7 	214819.5 	209192.4 	60120 	34007 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE,HCN,EUR,LV,LV	274568.7 	214819.5 	209192.4 	60120 	34007 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE,HCN,EUR,TOTAL,LV	274568.7 	214819.5 	209192.4 	60120 	34007 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE,HCN,EUR_T,EU,LV	210 	210 	360 	360 	310 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE,HCN,EUR_T,LV,LV	210 	210 	360 	360 	310 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE,HCN,EUR_T,TOTAL,LV	210 	210 	360 	360 	310 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE,HCN,TPW,EU,LV	1307.47 	1022.95 	581.09 	167 	109.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE,HCN,TPW,LV,LV	1307.47 	1022.95 	581.09 	167 	109.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE,HCN,TPW,TOTAL,LV	1307.47 	1022.95 	581.09 	167 	109.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE,TOTAL,EUR,EU,LV	274568.7 	214819.5 	209192.4 	60120 	34007 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE,TOTAL,EUR,LV,LV	274568.7 	214819.5 	209192.4 	60120 	34007 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE,TOTAL,EUR,TOTAL,LV	274568.7 	214819.5 	209192.4 	60120 	34007 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE,TOTAL,EUR_T,EU,LV	210 	210 	360 	360 	310 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE,TOTAL,EUR_T,LV,LV	210 	210 	360 	360 	310 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE,TOTAL,EUR_T,TOTAL,LV	210 	210 	360 	360 	310 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE,TOTAL,TPW,EU,LV	1307.47 	1022.95 	581.09 	167 	109.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE,TOTAL,TPW,LV,LV	1307.47 	1022.95 	581.09 	167 	109.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE,TOTAL,TPW,TOTAL,LV	1307.47 	1022.95 	581.09 	167 	109.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE_WHL,HCN,EUR,EU,LV	274568.7 	214819.5 	209192.4 	60120 	34007 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE_WHL,HCN,EUR,LV,LV	274568.7 	214819.5 	209192.4 	60120 	34007 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE_WHL,HCN,EUR,TOTAL,LV	274568.7 	214819.5 	209192.4 	60120 	34007 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE_WHL,HCN,EUR_T,EU,LV	210 	210 	360 	360 	310 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE_WHL,HCN,EUR_T,LV,LV	210 	210 	360 	360 	310 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE_WHL,HCN,EUR_T,TOTAL,LV	210 	210 	360 	360 	310 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE_WHL,HCN,TPW,EU,LV	1307.47 	1022.95 	581.09 	167 	109.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE_WHL,HCN,TPW,LV,LV	1307.47 	1022.95 	581.09 	167 	109.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE_WHL,HCN,TPW,TOTAL,LV	1307.47 	1022.95 	581.09 	167 	109.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE_WHL,TOTAL,EUR,EU,LV	274568.7 	214819.5 	209192.4 	60120 	34007 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE_WHL,TOTAL,EUR,LV,LV	274568.7 	214819.5 	209192.4 	60120 	34007 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE_WHL,TOTAL,EUR,TOTAL,LV	274568.7 	214819.5 	209192.4 	60120 	34007 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE_WHL,TOTAL,EUR_T,EU,LV	210 	210 	360 	360 	310 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE_WHL,TOTAL,EUR_T,LV,LV	210 	210 	360 	360 	310 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE_WHL,TOTAL,EUR_T,TOTAL,LV	210 	210 	360 	360 	310 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE_WHL,TOTAL,TPW,EU,LV	1307.47 	1022.95 	581.09 	167 	109.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE_WHL,TOTAL,TPW,LV,LV	1307.47 	1022.95 	581.09 	167 	109.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,FRE_WHL,TOTAL,TPW,TOTAL,LV	1307.47 	1022.95 	581.09 	167 	109.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,TOTAL,HCN,EUR,EU,LV	274568.7 	214819.5 	209192.4 	60120 	34007 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,TOTAL,HCN,EUR,LV,LV	274568.7 	214819.5 	209192.4 	60120 	34007 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,TOTAL,HCN,EUR,TOTAL,LV	274568.7 	214819.5 	209192.4 	60120 	34007 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,TOTAL,HCN,EUR_T,EU,LV	210 	210 	360 	360 	310 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,TOTAL,HCN,EUR_T,LV,LV	210 	210 	360 	360 	310 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,TOTAL,HCN,EUR_T,TOTAL,LV	210 	210 	360 	360 	310 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,TOTAL,HCN,TPW,EU,LV	1307.47 	1022.95 	581.09 	167 	109.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,TOTAL,HCN,TPW,LV,LV	1307.47 	1022.95 	581.09 	167 	109.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,TOTAL,HCN,TPW,TOTAL,LV	1307.47 	1022.95 	581.09 	167 	109.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,TOTAL,TOTAL,EUR,EU,LV	274568.7 	214819.5 	209192.4 	60120 	34007 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,TOTAL,TOTAL,EUR,LV,LV	274568.7 	214819.5 	209192.4 	60120 	34007 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,TOTAL,TOTAL,EUR,TOTAL,LV	274568.7 	214819.5 	209192.4 	60120 	34007 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,TOTAL,TOTAL,EUR_T,EU,LV	210 	210 	360 	360 	310 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,TOTAL,TOTAL,EUR_T,LV,LV	210 	210 	360 	360 	310 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,TOTAL,TOTAL,EUR_T,TOTAL,LV	210 	210 	360 	360 	310 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,TOTAL,TOTAL,TPW,EU,LV	1307.47 	1022.95 	581.09 	167 	109.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,TOTAL,TOTAL,TPW,LV,LV	1307.47 	1022.95 	581.09 	167 	109.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NBU,TOTAL,TOTAL,TPW,TOTAL,LV	1307.47 	1022.95 	581.09 	167 	109.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE,HCN,EUR,EU,LV	: 	: 	: 	: 	: 	2.4352 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE,HCN,EUR,LV,LV	: 	: 	: 	: 	: 	2.4352 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE,HCN,EUR,TOTAL,LV	: 	: 	: 	: 	: 	2.4352 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE,HCN,EUR_T,EU,LV	: 	: 	: 	: 	: 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE,HCN,EUR_T,LV,LV	: 	: 	: 	: 	: 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE,HCN,EUR_T,TOTAL,LV	: 	: 	: 	: 	: 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE,HCN,TPW,EU,LV	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE,HCN,TPW,LV,LV	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE,HCN,TPW,TOTAL,LV	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE,TOTAL,EUR,EU,LV	: 	: 	: 	: 	: 	2.4352 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE,TOTAL,EUR,LV,LV	: 	: 	: 	: 	: 	2.4352 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE,TOTAL,EUR,TOTAL,LV	: 	: 	: 	: 	: 	2.4352 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE,TOTAL,EUR_T,EU,LV	: 	: 	: 	: 	: 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE,TOTAL,EUR_T,LV,LV	: 	: 	: 	: 	: 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE,TOTAL,EUR_T,TOTAL,LV	: 	: 	: 	: 	: 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE,TOTAL,TPW,EU,LV	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE,TOTAL,TPW,LV,LV	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE,TOTAL,TPW,TOTAL,LV	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE_WHL,HCN,EUR,EU,LV	: 	: 	: 	: 	: 	2.4352 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE_WHL,HCN,EUR,LV,LV	: 	: 	: 	: 	: 	2.4352 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE_WHL,HCN,EUR,TOTAL,LV	: 	: 	: 	: 	: 	2.4352 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE_WHL,HCN,EUR_T,EU,LV	: 	: 	: 	: 	: 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE_WHL,HCN,EUR_T,LV,LV	: 	: 	: 	: 	: 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE_WHL,HCN,EUR_T,TOTAL,LV	: 	: 	: 	: 	: 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE_WHL,HCN,TPW,EU,LV	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE_WHL,HCN,TPW,LV,LV	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE_WHL,HCN,TPW,TOTAL,LV	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE_WHL,TOTAL,EUR,EU,LV	: 	: 	: 	: 	: 	2.4352 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE_WHL,TOTAL,EUR,LV,LV	: 	: 	: 	: 	: 	2.4352 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE_WHL,TOTAL,EUR,TOTAL,LV	: 	: 	: 	: 	: 	2.4352 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE_WHL,TOTAL,EUR_T,EU,LV	: 	: 	: 	: 	: 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE_WHL,TOTAL,EUR_T,LV,LV	: 	: 	: 	: 	: 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE_WHL,TOTAL,EUR_T,TOTAL,LV	: 	: 	: 	: 	: 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE_WHL,TOTAL,TPW,EU,LV	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE_WHL,TOTAL,TPW,LV,LV	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,FRE_WHL,TOTAL,TPW,TOTAL,LV	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,TOTAL,HCN,EUR,EU,LV	: 	: 	: 	: 	: 	2.4352 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,TOTAL,HCN,EUR,LV,LV	: 	: 	: 	: 	: 	2.4352 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,TOTAL,HCN,EUR,TOTAL,LV	: 	: 	: 	: 	: 	2.4352 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,TOTAL,HCN,EUR_T,EU,LV	: 	: 	: 	: 	: 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,TOTAL,HCN,EUR_T,LV,LV	: 	: 	: 	: 	: 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,TOTAL,HCN,EUR_T,TOTAL,LV	: 	: 	: 	: 	: 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,TOTAL,HCN,TPW,EU,LV	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,TOTAL,HCN,TPW,LV,LV	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,TOTAL,HCN,TPW,TOTAL,LV	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,TOTAL,TOTAL,EUR,EU,LV	: 	: 	: 	: 	: 	2.4352 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,TOTAL,TOTAL,EUR,LV,LV	: 	: 	: 	: 	: 	2.4352 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,TOTAL,TOTAL,EUR,TOTAL,LV	: 	: 	: 	: 	: 	2.4352 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,TOTAL,TOTAL,EUR_T,EU,LV	: 	: 	: 	: 	: 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,TOTAL,TOTAL,EUR_T,LV,LV	: 	: 	: 	: 	: 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,TOTAL,TOTAL,EUR_T,TOTAL,LV	: 	: 	: 	: 	: 	243.5181 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,TOTAL,TOTAL,TPW,EU,LV	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,TOTAL,TOTAL,TPW,LV,LV	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
PEL,TOTAL,TOTAL,TPW,TOTAL,LV	: 	: 	: 	: 	: 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 
PLE,FRE,HCN,EUR,EU,LV	12.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
